left_elbow_angle,right_elbow_angle,torso_angle,label,source
97.65515233919916,69.87168854194285,13.753321090718163,latpulldown_up,lat_pulldown
150.5597838522859,148.1412157605167,13.458284054681531,latpulldown_down,lat_pulldown
152.60261281789147,151.15291846146832,13.482025416476889,latpulldown_down,lat_pulldown
155.59969033203194,151.96590008719062,13.354623424149375,latpulldown_down,lat_pulldown
155.7875968063755,152.61640255494038,13.167510715526298,latpulldown_down,lat_pulldown
157.11619188986185,153.43884623585438,13.03557027917858,latpulldown_down,lat_pulldown
159.27671197829707,153.72517615665203,12.84650687740494,latpulldown_down,lat_pulldown
160.97521233424067,153.97459768812968,12.650946689307872,latpulldown_down,lat_pulldown
163.23881789807936,153.97868686357378,12.264850089574908,latpulldown_down,lat_pulldown
163.04314984606083,154.57843135494457,12.08744907726641,latpulldown_down,lat_pulldown
165.39066584845668,155.4545317816596,11.956050317394922,latpulldown_down,lat_pulldown
167.06870620710728,157.80416124018487,11.826775596074366,latpulldown_down,lat_pulldown
165.8219662167966,159.1328539910586,11.720918607896152,latpulldown_down,lat_pulldown
165.08873154817132,159.95216994795163,11.61921595649212,latpulldown_down,lat_pulldown
165.17423328807936,159.88565153451827,11.546851171733316,latpulldown_down,lat_pulldown
164.7464225505347,160.61361687704948,11.549490450007529,latpulldown_down,lat_pulldown
165.0265584828767,161.31984756936984,11.57157298909434,latpulldown_down,lat_pulldown
165.3464394977497,162.1751579650295,11.484509712111578,latpulldown_down,lat_pulldown
165.63589848193516,162.08511733180893,11.47140341752327,latpulldown_down,lat_pulldown
166.08943432661462,161.7451708342697,11.445940812984157,latpulldown_down,lat_pulldown
166.52858018125127,161.30462855390553,11.374525385239671,latpulldown_down,lat_pulldown
166.6644045000919,160.89251937027865,11.224627022906942,latpulldown_down,lat_pulldown
167.22534153466916,160.57756902140528,11.03056849062726,latpulldown_down,lat_pulldown
167.0240225356132,159.09493796128095,10.949767114633342,latpulldown_down,lat_pulldown
168.02078304665105,157.7912344371892,10.803283734967716,latpulldown_down,lat_pulldown
166.25937159492634,154.74406334811633,10.746094795468675,latpulldown_down,lat_pulldown
165.10120124675387,152.84851754181105,10.568560270888533,latpulldown_down,lat_pulldown
164.0010885672697,150.52538945133395,10.515428338870082,latpulldown_down,lat_pulldown
162.50211719800978,148.8939443729422,10.438929856106457,latpulldown_down,lat_pulldown
157.67611057328838,147.26992775144146,10.574518150444248,latpulldown_down,lat_pulldown
153.96596089050786,145.3198228065419,10.689328678235404,latpulldown_down,lat_pulldown
97.16616615514464,70.10750399725919,12.951569895974522,latpulldown_up,lat_pulldown
97.7132672017564,69.23116336494544,12.846023684881231,latpulldown_up,lat_pulldown
149.10803760286052,147.57567231996876,12.875167239174536,latpulldown_down,lat_pulldown
151.44465027688835,152.4542068674233,12.821000606454854,latpulldown_down,lat_pulldown
151.77617210104012,154.39382903608222,12.704878356692925,latpulldown_down,lat_pulldown
152.8857180231861,155.29893191749113,12.678668759432805,latpulldown_down,lat_pulldown
153.99367345614408,157.0347075200544,12.671370324934824,latpulldown_down,lat_pulldown
154.1975523089939,157.25809207163644,12.598518289949922,latpulldown_down,lat_pulldown
155.93441878452526,157.0889075784536,12.6512276120449,latpulldown_down,lat_pulldown
157.0737214156782,156.29345922711008,12.507379373714857,latpulldown_down,lat_pulldown
157.6360779907464,156.55861865126198,12.361351196542014,latpulldown_down,lat_pulldown
158.1499383910122,156.3544187699005,12.097745077235992,latpulldown_down,lat_pulldown
158.42081697933716,157.0633755094464,11.41818034004868,latpulldown_down,lat_pulldown
158.84854620013422,157.21316261536606,11.306139094436626,latpulldown_down,lat_pulldown
160.9903062514835,158.08113166875398,11.292338546243435,latpulldown_down,lat_pulldown
162.58384657117662,157.96490428775485,11.234585503421496,latpulldown_down,lat_pulldown
163.17028973123533,158.02330062564042,11.114833640466614,latpulldown_down,lat_pulldown
164.14775406373585,158.2723889650282,10.961890871812834,latpulldown_down,lat_pulldown
164.49926212567306,157.7750996974477,10.892718947826896,latpulldown_down,lat_pulldown
165.78851090678378,157.11767245856134,10.697545812855392,latpulldown_down,lat_pulldown
166.0853882406262,156.92411033286135,10.507388126984424,latpulldown_down,lat_pulldown
