left_elbow_angle,right_elbow_angle,label,source
103.57578,90.55038,pushup_down,216
111.00303,98.350555,pushup_down,216
161.05637,159.44333,pushup_up,216
162.0343,169.96704,pushup_up,216
101.5419,84.4135,pushup_down,216
94.69564,102.91031,pushup_down,216
110.64558,92.29564,pushup_down,216
159.67032,164.61266,pushup_up,216
160.83511,165.36588,pushup_up,216
163.83546,165.57675,pushup_up,216
163.58748,164.76176,pushup_up,216
172.13239,166.89972,pushup_up,216
160.34508,157.64505,pushup_up,216
114.86143,89.22898,pushup_down,216
117.598656,87.54858,pushup_down,216
114.420364,67.095474,pushup_down,216
165.81897,146.44745,pushup_up,220
168.95244,142.22456,pushup_up,220
165.64992,149.93039,pushup_up,220
155.16685,161.17215,pushup_up,220
160.70752,151.37102,pushup_up,220
85.34911,123.52152,pushup_down,220
78.71219,129.3354,pushup_down,220
69.5344,130.24629,pushup_down,220
70.277916,134.98535,pushup_down,220
173.82768,145.58878,pushup_up,220
174.70822,146.43723,pushup_up,220
176.42236,144.66338,pushup_up,220
173.37569,142.31442,pushup_up,220
174.20825,142.1416,pushup_up,220
172.99402,141.2301,pushup_up,220
172.82347,139.8564,pushup_up,220
172.21484,139.97879,pushup_up,220
173.0729,143.55522,pushup_up,220
173.97604,141.75827,pushup_up,220
82.93062,91.97789,pushup_down,221
100.31976,78.220535,pushup_down,221
75.49814,76.67047,pushup_down,221
66.022835,73.74032,pushup_down,221
74.63183,89.10464,pushup_down,221
80.0242,82.92386,pushup_down,221
54.3847,68.832214,pushup_down,221
94.068146,92.15291,pushup_down,221
81.284164,89.22428,pushup_down,221
67.24737,81.3313,pushup_down,221
65.77747,85.02463,pushup_down,221
67.881935,82.859985,pushup_down,221
86.52193,87.870316,pushup_down,221
78.0533,82.740204,pushup_down,221
87.64382,87.85166,pushup_down,221
94.15921,88.57339,pushup_down,221
90.723495,86.67752,pushup_down,221
93.93211,88.18363,pushup_down,221
80.27373,83.609474,pushup_down,221
88.25458,84.92919,pushup_down,221
86.19782,85.6778,pushup_down,221
89.17926,86.64348,pushup_down,221
87.51287,84.48304,pushup_down,221
88.1744,85.00614,pushup_down,221
92.781555,85.62625,pushup_down,221
92.61977,85.08821,pushup_down,221
92.976616,84.12917,pushup_down,221
93.94952,84.702354,pushup_down,221
95.268524,85.83303,pushup_down,221
90.107185,85.274,pushup_down,221
92.71622,83.07355,pushup_down,221
89.31579,84.50021,pushup_down,221
96.685,87.73554,pushup_down,221
94.79128,85.9482,pushup_down,221
87.86195,81.91642,pushup_down,221
77.87236,83.55233,pushup_down,221
55.205734,76.441055,pushup_down,221
62.297966,76.878586,pushup_down,221
85.04168,84.921844,pushup_down,221
93.077095,86.81569,pushup_down,221
61.11649,71.95097,pushup_down,221
59.391838,76.20581,pushup_down,221
71.44149,78.048065,pushup_down,221
76.38154,79.818954,pushup_down,221
82.35065,83.77829,pushup_down,221
91.56502,87.5872,pushup_down,221
92.02302,91.06242,pushup_down,221
96.85315,96.58504,pushup_down,221
96.7475,97.61886,pushup_down,221
102.33648,104.42971,pushup_down,221
99.80218,110.11811,pushup_down,221
94.578514,101.86178,pushup_down,221
91.82342,96.39226,pushup_down,221
91.24838,91.471886,pushup_down,221
90.263756,90.76769,pushup_down,221
85.80463,84.39183,pushup_down,221
82.08807,79.82422,pushup_down,221
72.803246,78.168846,pushup_down,221
73.33849,79.51247,pushup_down,221
65.962296,75.919304,pushup_down,221
61.30689,72.06187,pushup_down,221
74.29384,85.13776,pushup_down,221
75.012314,82.31549,pushup_down,221
68.48484,76.07784,pushup_down,221
73.48393,85.154854,pushup_down,221
69.96347,83.63767,pushup_down,221
74.176384,85.71693,pushup_down,221
67.75702,85.59614,pushup_down,221
79.17756,90.12483,pushup_down,221
93.38026,93.63902,pushup_down,221
98.688866,93.39868,pushup_down,221
98.48699,92.08928,pushup_down,221
88.42743,87.70272,pushup_down,221
91.417206,89.829506,pushup_down,221
95.42701,90.61187,pushup_down,221
95.72796,90.11643,pushup_down,221
93.305214,88.92833,pushup_down,221
98.51851,91.98713,pushup_down,221
98.73159,91.48872,pushup_down,221
98.28584,91.018166,pushup_down,221
98.35924,90.76656,pushup_down,221
96.82211,91.05337,pushup_down,221
95.56224,92.202614,pushup_down,221
99.62297,91.90547,pushup_down,221
101.09571,91.480965,pushup_down,221
99.2628,91.44569,pushup_down,221
99.257675,92.59332,pushup_down,221
99.78303,92.43934,pushup_down,221
97.0511,92.19134,pushup_down,221
97.655525,91.71397,pushup_down,221
94.474724,90.12128,pushup_down,221
85.75552,88.514,pushup_down,221
58.90331,84.8463,pushup_down,221
84.81272,87.12846,pushup_down,221
56.321167,74.59308,pushup_down,221
58.984097,81.19989,pushup_down,221
75.42837,84.54107,pushup_down,221
72.70572,80.065926,pushup_down,221
63.854,75.63183,pushup_down,221
63.327576,75.6641,pushup_down,221
74.61175,73.687614,pushup_down,221
87.42812,84.36788,pushup_down,221
87.013466,87.211586,pushup_down,221
97.676155,89.9274,pushup_down,221
92.99049,97.93931,pushup_down,221
98.92243,103.572685,pushup_down,221
102.65929,104.15993,pushup_down,221
101.25092,107.02464,pushup_down,221
99.54246,110.21617,pushup_down,221
99.25844,105.11265,pushup_down,222
92.46072,101.94581,pushup_down,222
94.707184,101.42361,pushup_down,222
103.27189,98.528496,pushup_down,222
86.41105,98.86986,pushup_down,222
87.22809,98.568794,pushup_down,222
91.56508,95.87367,pushup_down,222
89.413185,94.43478,pushup_down,222
84.876724,93.75205,pushup_down,222
84.55299,89.62558,pushup_down,222
82.59767,89.29038,pushup_down,222
81.40328,92.57759,pushup_down,222
81.93096,93.19455,pushup_down,222
78.347336,92.4444,pushup_down,222
72.96583,95.23466,pushup_down,222
73.08686,94.46857,pushup_down,222
81.78996,99.99101,pushup_down,222
77.02171,87.83439,pushup_down,222
74.147766,104.48802,pushup_down,222
73.35921,91.55381,pushup_down,222
77.11058,90.72958,pushup_down,222
67.98978,97.26481,pushup_down,222
89.714195,89.11055,pushup_down,222
81.44938,95.268585,pushup_down,222
85.15701,96.286285,pushup_down,222
84.6355,96.51706,pushup_down,222
86.303154,94.14476,pushup_down,222
103.32603,99.00202,pushup_down,222
97.99115,99.88105,pushup_down,222
101.960205,98.40428,pushup_down,222
109.97655,98.90841,pushup_down,222
100.14454,100.24112,pushup_down,222
98.922386,104.60837,pushup_down,222
97.18521,106.77113,pushup_down,222
103.90728,105.71452,pushup_down,222
105.507454,99.77732,pushup_down,222
106.01018,99.79885,pushup_down,222
