left_torso_angle,right_torso_angle,label,source
59.92206558609839,70.79848725749659,situp_up,309
57.43250832448896,70.06894074518965,situp_up,309
58.02205970696305,69.06813728680446,situp_up,309
56.22065623560325,66.82044779523284,situp_up,309
52.333420922874375,61.90764792277498,situp_up,309
51.30437829733132,57.70418441502245,situp_up,309
50.14524504380005,57.30433674403421,situp_up,309
46.38818567836082,53.118166227437726,situp_up,309
43.87427577051261,50.55576936900042,situp_up,309
43.399683265122256,50.39823018054461,situp_up,309
40.98138919597949,43.46248806794142,situp_up,309
41.50345600911031,43.47018220796277,situp_up,309
41.90301373933514,38.61625213569756,situp_up,309
39.67234003524474,37.53235707953621,situp_up,309
36.08878527997695,34.88858399796801,situp_up,309
33.94230941910794,33.90697414052448,situp_up,309
33.95380180104166,34.19536810451697,situp_up,309
31.451396232652463,33.79220425380985,situp_up,309
32.253830407745774,31.875145002840085,situp_up,309
31.10733801543486,31.09238759204216,situp_up,309
32.19539317540615,34.08590534717754,situp_up,309
30.471174441664356,33.997483101993744,situp_up,309
30.65597646787156,33.16974692703627,situp_up,309
33.719086795636265,33.808056699149446,situp_up,309
34.2478680804295,35.54866191187376,situp_up,309
32.7753828720508,33.857682792402215,situp_up,309
31.23121665599757,34.886249950681886,situp_up,309
32.09002396156252,35.122825969841024,situp_up,309
32.066611338819094,34.018379330473216,situp_up,309
32.99443268312895,34.2879617485577,situp_up,309
34.29035057137909,33.44238070738969,situp_up,309
32.02835645548164,33.350137109783745,situp_up,309
32.36649065235111,34.367897725595704,situp_up,309
32.95383851603945,34.467996272388326,situp_up,309
35.901796071100634,35.95603223764137,situp_up,309
38.32341984194415,35.94734711251443,situp_up,309
39.149697026509926,38.85350758539713,situp_up,309
39.85498721381344,41.38535357562197,situp_up,309
39.08953698348635,40.19464270973918,situp_up,309
43.79573241512762,46.00815190381469,situp_up,309
43.23078399728357,43.7260810476476,situp_up,309
44.92864204375047,46.94605718431169,situp_up,309
46.58834170166141,49.3194987009799,situp_up,309
