left_arm_angle,right_arm_angle,leg_spread_angle,label,source
162.13539,162.76688,57.242466,jack_out,28
146.80986,147.43433,59.347744,jack_out,28
146.83014,147.83209,60.796745,jack_out,28
144.74255,139.80635,57.623394,jack_out,28
28.55995,16.10568,17.017714,jack_in,28
12.437061,10.880756,16.25124,jack_in,28
14.35362,11.114394,17.925425,jack_in,28
15.151432,19.20836,18.181152,jack_in,28
14.025344,12.954362,22.515633,jack_in,28
20.988394,23.344797,18.770073,jack_in,28
131.9808,133.86905,62.723694,jack_out,28
133.75714,134.47568,63.7677,jack_out,28
141.80844,138.26564,61.53772,jack_out,28
149.42252,149.02704,65.31732,jack_out,28
154.10532,152.95268,62.03239,jack_out,28
162.64557,158.9016,58.785297,jack_out,28
161.40662,159.94392,58.39659,jack_out,28
149.87103,148.27429,56.944935,jack_out,28
134.96178,126.01489,57.273647,jack_out,28
21.223509,17.93624,17.09449,jack_in,28
11.743665,12.881341,18.495068,jack_in,28
10.975458,19.92186,19.0214,jack_in,28
14.975281,14.879536,19.256361,jack_in,28
16.996092,15.85932,21.036081,jack_in,28
36.00953,26.241184,17.137728,jack_in,28
145.7427,144.5675,62.94737,jack_out,28
149.72467,153.9023,60.624317,jack_out,28
158.51605,159.06813,57.16886,jack_out,28
151.81073,155.51546,58.850838,jack_out,28
33.757442,29.490341,17.662302,jack_in,28
18.7671,16.19872,15.936379,jack_in,28
7.4972677,12.374843,22.395782,jack_in,28
7.634143,11.101507,18.295782,jack_in,28
11.252617,14.733392,17.884035,jack_in,28
22.63908,19.007492,16.81691,jack_in,28
139.88043,139.49844,63.60702,jack_out,28
152.9462,150.42715,74.867935,jack_out,28
154.55824,157.53186,65.79067,jack_out,28
159.74956,157.9677,67.09195,jack_out,28
161.63809,160.56003,67.095894,jack_out,28
166.96252,168.93095,65.05313,jack_out,28
163.13467,163.29536,60.758274,jack_out,28
150.27396,147.90178,61.782116,jack_out,28
155.49559,153.03728,59.657814,jack_out,28
153.05264,150.10747,59.39893,jack_out,28
23.832745,28.497877,20.389978,jack_in,28
22.920969,27.020775,19.090437,jack_in,28
117.39836,142.21721,58.94537,jack_out,29
118.76514,132.46822,59.074207,jack_out,29
136.88716,148.14505,64.01988,jack_out,29
128.6902,148.76651,60.274635,jack_out,30
129.42535,132.27127,86.740746,jack_out,30
128.22389,134.91547,89.95315,jack_out,30
133.5697,130.9107,86.28341,jack_out,30
137.5127,134.55165,93.27798,jack_out,30
136.49431,133.10364,86.29928,jack_out,30
125.14064,150.68195,86.776276,jack_out,30
122.36646,143.22546,89.491066,jack_out,30
122.63339,156.5545,93.77978,jack_out,30
128.0176,157.94214,97.95491,jack_out,30
146.09186,155.15065,94.471535,jack_out,30
142.40836,158.23485,90.52948,jack_out,30
126.34789,156.50587,91.84504,jack_out,30
121.89976,147.57164,93.44966,jack_out,30
124.31818,157.49356,96.74708,jack_out,30
123.79381,165.96796,98.27252,jack_out,30
132.84232,166.60437,98.52369,jack_out,30
135.18523,149.85822,95.20793,jack_out,30
131.87201,137.66196,91.49902,jack_out,30
136.0854,135.91594,90.70702,jack_out,30
118.85173,144.27596,87.88311,jack_out,30
129.60286,149.9799,93.18791,jack_out,30
127.34816,165.3186,91.77098,jack_out,30
129.1089,165.12997,93.7334,jack_out,30
129.31027,161.2753,95.786354,jack_out,30
131.92044,144.99043,93.29969,jack_out,30
122.212006,131.88918,87.5735,jack_out,30
133.2064,145.8559,89.081985,jack_out,30
137.20207,148.56648,87.19799,jack_out,30
144.69566,143.35909,91.23745,jack_out,30
144.86975,158.2988,89.816505,jack_out,30
141.80205,155.84042,90.87725,jack_out,30
146.62424,145.9471,85.79825,jack_out,30
125.17784,148.33882,90.16451,jack_out,30
132.24524,153.64848,98.295006,jack_out,30
142.4376,150.01581,95.80392,jack_out,30
146.07214,150.13148,97.79597,jack_out,30
135.16585,157.4185,93.699905,jack_out,30
131.4652,151.20279,85.42087,jack_out,30
129.19661,130.19002,84.070366,jack_out,30
154.63615,113.9845,91.97405,jack_out,30
127.3731,145.2895,97.31487,jack_out,30
129.43375,146.2362,94.42719,jack_out,30
142.56406,147.76566,91.628914,jack_out,30
137.479,156.47256,96.45752,jack_out,30
133.85895,166.21065,96.94131,jack_out,30
139.36073,154.70244,89.91313,jack_out,30
134.68436,137.99408,83.71063,jack_out,30
129.7665,148.75917,94.466934,jack_out,30
131.8227,161.96558,97.15813,jack_out,30
139.59506,158.26323,94.25712,jack_out,30
139.11806,155.78792,100.20234,jack_out,30
142.31378,158.64735,97.73034,jack_out,30
131.20403,164.22112,91.0495,jack_out,30
129.99846,152.08092,83.696365,jack_out,30
122.704475,138.83096,94.33119,jack_out,30
29.984041,32.408085,21.396532,jack_in,31
18.990004,20.557093,20.75855,jack_in,31
19.575483,22.863405,22.980333,jack_in,31
32.5094,31.497196,20.69924,jack_in,31
35.470688,34.118034,24.688995,jack_in,31
28.830364,27.714792,23.399935,jack_in,31
32.72955,29.605406,24.947304,jack_in,31
29.183533,24.599504,23.804705,jack_in,31
30.446686,26.308487,23.966143,jack_in,31
34.96011,32.621807,23.804466,jack_in,31
34.75586,32.10006,24.242188,jack_in,31
33.755016,31.693798,23.750528,jack_in,31
28.100208,25.05442,21.61046,jack_in,31
27.84584,23.749773,20.414907,jack_in,31
18.827713,17.277685,20.182705,jack_in,31
19.736404,16.13832,24.411963,jack_in,31
28.430344,25.381014,16.791004,jack_in,31
29.782543,24.820036,16.4913,jack_in,31
33.312717,28.737125,15.300584,jack_in,31
21.613668,13.581319,19.098894,jack_in,31
29.749386,17.325558,24.403847,jack_in,31
16.896029,12.057903,24.968575,jack_in,31
37.847942,21.918608,20.669771,jack_in,31
36.281574,24.03464,20.840183,jack_in,31
23.737068,27.206076,21.02055,jack_in,31
23.686716,26.943993,20.751081,jack_in,31
32.843147,27.21677,20.518866,jack_in,31
29.374794,29.296053,21.62785,jack_in,31
29.87109,30.008572,21.862514,jack_in,31
17.184267,17.14732,20.645523,jack_in,31
19.142754,14.755425,19.918251,jack_in,31
37.2962,30.80744,24.500696,jack_in,31
35.83449,29.710539,24.60326,jack_in,31
28.629007,21.542797,21.42756,jack_in,31
22.531092,24.208622,21.219254,jack_in,31
21.832973,26.329016,21.883844,jack_in,31
16.48484,12.926164,14.068624,jack_in,31
16.85105,13.186241,13.899318,jack_in,31
22.641829,16.85045,18.169472,jack_in,31
15.977709,11.459132,17.444029,jack_in,31
15.791972,11.281823,17.065166,jack_in,31
38.55018,30.227654,15.678092,jack_in,31
38.218,30.182064,15.793239,jack_in,31
22.811895,33.42341,23.692387,jack_in,31
22.845978,31.33498,23.795986,jack_in,31
24.70445,21.234543,18.74521,jack_in,31
29.904364,21.80654,15.806121,jack_in,31
29.92162,20.797424,15.11483,jack_in,31
28.494219,22.220495,16.60687,jack_in,31
31.457346,24.919762,19.25949,jack_in,31
30.916409,24.48662,19.296894,jack_in,31
32.449066,27.028381,21.753883,jack_in,31
34.982594,30.015684,21.775389,jack_in,31
31.0258,37.61781,16.767937,jack_in,31
22.962849,13.743571,15.747625,jack_in,31
20.984446,12.211477,15.464885,jack_in,31
17.969578,12.202917,15.679407,jack_in,31
23.38507,17.267012,15.693919,jack_in,31
23.562492,17.577744,15.523817,jack_in,31
35.269573,34.64799,19.712666,jack_in,31
29.829613,28.88884,17.767578,jack_in,31
16.724463,10.92173,19.423615,jack_in,31
17.446909,13.613901,18.02459,jack_in,31
23.189655,10.455642,16.848646,jack_in,31
16.247189,14.245591,18.708021,jack_in,31
23.908932,19.846281,18.743074,jack_in,31
38.125122,31.769995,18.81624,jack_in,31
38.735462,24.133242,13.826269,jack_in,31
36.890232,23.399504,14.00333,jack_in,31
16.465137,19.131252,15.880911,jack_in,31
17.979185,23.052853,18.279205,jack_in,31
18.393007,18.45516,17.795612,jack_in,31
38.40096,30.98286,19.148066,jack_in,31
27.833803,18.856073,15.25064,jack_in,31
26.327953,19.059044,16.678034,jack_in,31
23.999247,15.857482,19.303589,jack_in,31
16.829407,15.065875,18.957779,jack_in,31
16.9006,14.708073,20.045391,jack_in,31
36.732674,30.119062,18.00005,jack_in,31
36.744667,29.387184,18.082994,jack_in,31
127.79477,124.38837,78.093346,jack_out,32
134.79169,132.03233,76.26646,jack_out,32
141.11255,156.57674,85.8852,jack_out,32
143.70076,152.81007,84.196335,jack_out,32
141.22507,154.38202,80.269165,jack_out,32
135.0382,148.03403,87.60922,jack_out,32
139.328,150.14561,83.43739,jack_out,32
136.02814,151.85025,75.277626,jack_out,32
134.21826,141.1919,80.88054,jack_out,32
131.13373,130.97264,71.7893,jack_out,32
129.99904,122.672844,75.58011,jack_out,32
128.56787,142.63954,78.088425,jack_out,32
138.91211,153.74934,84.601875,jack_out,32
144.07146,148.54689,86.04327,jack_out,32
145.25249,148.2708,91.19268,jack_out,32
147.29483,151.17435,94.33236,jack_out,32
142.1383,158.60991,95.83411,jack_out,32
141.942,158.68504,92.02324,jack_out,32
144.16718,148.21179,79.01799,jack_out,32
134.01201,141.155,80.79214,jack_out,32
127.788506,140.36185,77.00398,jack_out,32
127.0913,123.624725,56.976166,jack_out,32
128.21614,128.61368,72.657234,jack_out,32
130.71306,133.69351,65.06447,jack_out,32
137.43399,144.90486,74.5379,jack_out,32
150.95267,154.25278,78.77138,jack_out,32
156.1881,145.94823,78.32873,jack_out,32
150.65298,140.17508,78.26911,jack_out,32
133.8383,146.62585,69.53768,jack_out,32
131.27422,153.31267,75.133316,jack_out,32
131.4167,142.19371,68.732666,jack_out,32
132.07848,124.3551,74.341644,jack_out,32
139.77324,133.9455,72.79311,jack_out,32
146.06773,131.92152,76.74287,jack_out,32
153.71245,140.58087,67.774994,jack_out,32
152.32588,133.28941,75.406265,jack_out,32
152.19319,119.77119,76.44559,jack_out,32
149.26396,133.94772,74.9977,jack_out,32
136.98846,130.08434,74.111404,jack_out,32
138.58813,127.32018,70.429245,jack_out,32
131.79668,133.70367,78.35055,jack_out,32
124.08787,132.0041,66.079094,jack_out,32
125.13993,128.06183,63.85533,jack_out,32
137.07695,128.61246,70.00041,jack_out,32
147.64624,136.1884,74.237434,jack_out,32
149.89565,118.06854,80.6191,jack_out,32
114.40115,165.62495,60.44475,jack_out,32
152.50403,139.8483,73.50271,jack_out,32
148.64543,140.45825,71.25425,jack_out,32
146.67459,142.94273,68.5654,jack_out,32
139.1653,140.11229,66.080765,jack_out,32
138.75966,137.88846,74.86354,jack_out,32
133.1963,139.62943,67.92898,jack_out,32
128.21898,126.476,73.12259,jack_out,33
128.26707,127.32587,76.15377,jack_out,33
128.03067,127.49982,76.65582,jack_out,33
128.06079,127.48817,75.667336,jack_out,33
128.06079,127.48817,75.667336,jack_out,33
6.970913,30.41522,24.514627,jack_in,33
24.764769,24.260887,24.63183,jack_in,33
153.60425,130.87445,58.218147,jack_out,33
153.60425,130.87445,58.218147,jack_out,33
131.524,148.52292,74.57016,jack_out,34
175.98198,168.79102,59.327675,jack_out,34
176.5181,167.90399,59.23814,jack_out,34
174.69507,167.62904,55.604733,jack_out,34
176.03497,168.95197,56.96901,jack_out,34
174.7815,169.61021,56.73116,jack_out,34
178.26912,171.53032,62.161495,jack_out,34
172.8812,165.74396,60.252293,jack_out,34
165.23056,166.21251,56.152115,jack_out,34
160.45154,163.06612,56.34215,jack_out,34
163.00441,162.62947,59.179207,jack_out,34
27.986082,32.12538,20.041416,jack_in,34
12.73067,28.773727,19.418201,jack_in,34
14.3539505,24.783627,19.582384,jack_in,34
14.786275,20.419245,21.81927,jack_in,34
11.449003,17.262373,21.99656,jack_in,34
10.202878,19.027771,20.104292,jack_in,34
24.366947,25.353807,23.792906,jack_in,34
17.460756,33.68462,23.664324,jack_in,38
26.654959,39.31567,11.89315,jack_in,38
31.663393,35.595688,19.224806,jack_in,38
31.13088,18.086636,19.423841,jack_in,38
32.515057,22.295773,21.664707,jack_in,38
32.23214,22.55103,21.596556,jack_in,38
26.67107,23.95283,19.428637,jack_in,38
23.145184,25.960247,11.592381,jack_in,38
19.11883,8.353998,4.6098914,jack_in,38
54.831264,8.79388,16.080376,jack_in,38
61.804424,7.936991,15.1574545,jack_in,38
27.138884,41.021694,21.34371,jack_in,38
40.38496,25.253235,12.316799,jack_in,38
7.0540485,7.6529884,15.838561,jack_in,38
52.30537,3.0950956,15.062315,jack_in,38
163.27596,167.41132,63.225815,jack_out,38
8.064821,5.2528863,22.927307,jack_in,38
24.944843,42.95629,17.001417,jack_in,38
10.006377,41.902657,13.365592,jack_in,38
11.38356,45.945316,9.597326,jack_in,38
9.797515,57.380028,14.498336,jack_in,38
11.579406,46.554874,16.405922,jack_in,38
20.423857,40.92255,24.903969,jack_in,38
34.624706,31.536825,7.8814974,jack_in,38
22.963549,31.76758,10.940424,jack_in,38
18.766792,47.35042,12.752873,jack_in,38
15.541711,8.942833,10.411571,jack_in,38
34.963547,5.94465,13.092707,jack_in,38
32.2479,7.813589,13.59828,jack_in,38
1.6529189,46.89844,11.755337,jack_in,38
24.87206,22.17206,20.699163,jack_in,38
11.971542,41.768955,21.703737,jack_in,38
49.44877,12.100041,12.828244,jack_in,38
23.449253,12.649505,15.118732,jack_in,38
13.191271,37.61175,16.970358,jack_in,38
8.131972,12.637319,8.10915,jack_in,38
24.36574,34.33415,12.041888,jack_in,38
140.79308,165.23491,61.294537,jack_out,38
148.3296,163.4528,62.388897,jack_out,38
160.79091,152.88219,59.645103,jack_out,38
35.9923,25.95334,13.708597,jack_in,38
29.108953,35.158245,9.939172,jack_in,38
137.23302,122.323685,57.06412,jack_out,39
136.0785,121.958374,56.68044,jack_out,39
139.4776,122.88678,57.43085,jack_out,39
20.217756,17.552519,22.050192,jack_in,39
12.660759,20.055723,21.613493,jack_in,39
20.260393,29.965586,21.066153,jack_in,39
21.617506,37.163,21.812954,jack_in,39
151.2212,145.82645,64.73581,jack_out,39
149.40271,140.55759,69.40287,jack_out,39
150.22633,137.50385,70.68579,jack_out,39
142.26549,138.19081,63.43686,jack_out,39
34.342285,27.446161,14.576567,jack_in,39
24.563667,20.552288,12.936496,jack_in,39
24.205181,12.480419,13.780208,jack_in,39
26.020214,10.247069,12.342212,jack_in,39
29.335571,11.819917,13.604684,jack_in,39
24.948948,12.650846,11.062775,jack_in,39
19.281965,16.208046,13.386568,jack_in,39
21.283209,25.80241,17.8015,jack_in,39
142.43594,138.89839,90.16135,jack_out,39
149.29367,140.6391,58.94683,jack_out,39
148.54861,141.17194,59.999718,jack_out,39
20.536776,19.267916,23.405697,jack_in,39
15.8695135,14.792227,23.039373,jack_in,39
20.894352,8.689392,20.603443,jack_in,39
22.20401,10.644273,15.350084,jack_in,39
21.858183,10.127158,15.10026,jack_in,39
13.287704,17.452728,17.027794,jack_in,39
13.183157,24.329258,23.317652,jack_in,39
24.33839,21.10367,23.872252,jack_in,39
21.036263,15.7616,21.788937,jack_in,39
11.570658,11.185776,21.76737,jack_in,39
13.086616,11.85629,17.403906,jack_in,39
18.368639,11.888444,16.334406,jack_in,39
13.081003,16.53339,17.85364,jack_in,39
19.941996,25.775337,23.660255,jack_in,39
27.202991,35.75157,24.367245,jack_in,39
23.41779,34.261234,23.96637,jack_in,39
140.33585,142.16235,56.84979,jack_out,39
19.217274,11.521228,24.74606,jack_in,39
12.274847,13.325126,19.032076,jack_in,39
11.618625,16.51681,23.927961,jack_in,39
144.61392,142.78688,58.352398,jack_out,39
143.6748,140.14616,56.617393,jack_out,39
18.80232,35.542793,19.177456,jack_in,39
19.015596,12.262183,23.361923,jack_in,39
14.438987,12.60041,15.783851,jack_in,39
13.150038,13.328978,20.439001,jack_in,39
144.60262,134.13698,61.032825,jack_out,39
141.22781,113.97744,55.728573,jack_out,39
14.983882,22.069561,20.581656,jack_in,39
15.958169,16.152763,23.147886,jack_in,39
20.961548,16.19598,22.74273,jack_in,39
11.13314,14.781483,24.997118,jack_in,39
146.83372,130.53429,61.170147,jack_out,39
154.97879,137.57373,69.81292,jack_out,39
143.2339,118.05909,79.488884,jack_out,39
24.685038,20.329786,19.257368,jack_in,39
15.699664,12.743371,21.76666,jack_in,39
14.457931,13.042637,21.823706,jack_in,39
16.628664,12.770993,19.654243,jack_in,39
22.239326,30.663927,20.839588,jack_in,39
31.958412,35.399696,23.154036,jack_in,39
148.35318,141.2705,55.022118,jack_out,39
145.90952,147.61569,56.367855,jack_out,39
19.780117,19.7954,19.928465,jack_in,39
19.080639,14.041047,21.191637,jack_in,39
22.934559,15.97164,22.226032,jack_in,39
24.181232,26.668894,21.073696,jack_in,39
15.666488,15.680734,20.63691,jack_in,39
21.597141,26.15009,23.952772,jack_in,39
14.972928,25.848429,23.540834,jack_in,39
165.59795,140.72957,64.8932,jack_out,40
164.86816,148.52147,57.365875,jack_out,40
160.13527,147.17755,63.889557,jack_out,40
157.81886,132.31969,83.58362,jack_out,40
145.77396,133.44257,96.514404,jack_out,40
138.6284,113.32197,102.24866,jack_out,40
140.69441,137.85487,108.14267,jack_out,40
157.57074,138.31477,98.996124,jack_out,40
163.36372,150.87122,83.03508,jack_out,40
164.33543,151.73718,71.106125,jack_out,40
158.92566,149.4795,68.35205,jack_out,40
155.75102,146.48685,112.08012,jack_out,40
154.59305,146.28151,119.757,jack_out,40
139.28621,133.43005,129.80638,jack_out,40
131.28687,121.68839,110.53045,jack_out,40
120.93072,130.7082,111.64845,jack_out,40
141.9097,143.53987,107.59451,jack_out,40
158.44081,141.50706,63.64143,jack_out,40
162.09123,153.97655,59.25984,jack_out,40
160.42322,152.36334,66.36019,jack_out,40
158.85802,141.72583,66.41842,jack_out,40
154.89342,138.26027,98.29962,jack_out,40
138.12393,136.16347,113.42074,jack_out,40
125.73159,125.27368,115.46251,jack_out,40
130.22923,128.65805,110.43565,jack_out,40
151.36722,143.01958,73.68711,jack_out,40
157.59238,147.74803,80.12779,jack_out,40
157.87021,147.01271,62.915173,jack_out,40
160.8263,150.95638,64.67675,jack_out,40
154.20357,144.08179,78.280136,jack_out,40
147.26201,138.83794,81.832466,jack_out,40
121.69558,132.7814,107.89296,jack_out,40
145.71068,137.01868,56.09733,jack_out,41
155.59476,152.59041,67.311516,jack_out,41
152.32915,150.93155,76.9127,jack_out,41
146.71515,147.82089,78.57278,jack_out,41
140.15001,135.93506,67.10941,jack_out,41
130.02466,131.01025,56.88699,jack_out,41
26.80733,19.002321,16.006144,jack_in,41
35.38813,31.41753,14.814135,jack_in,41
158.52592,156.374,59.000687,jack_out,41
147.48984,145.8721,61.919273,jack_out,41
16.807571,24.267992,14.466929,jack_in,41
18.383556,22.974463,20.432545,jack_in,41
30.85732,28.713448,13.447133,jack_in,41
25.821995,14.206918,19.165955,jack_in,42
26.37779,16.762999,19.265928,jack_in,42
25.23888,11.354872,21.045803,jack_in,42
23.503399,18.026114,20.61564,jack_in,42
17.286674,15.186254,18.16245,jack_in,42
27.4562,27.220707,16.356396,jack_in,42
27.568336,27.594336,16.459124,jack_in,42
33.93861,32.069344,22.886484,jack_in,42
20.047167,9.086964,21.38169,jack_in,42
20.109985,9.646363,20.978437,jack_in,42
15.332568,7.9022408,19.166111,jack_in,42
16.05824,7.6683855,19.917671,jack_in,42
23.234434,17.292591,19.021643,jack_in,42
30.620728,14.081908,19.558588,jack_in,42
20.625105,11.632556,18.066715,jack_in,42
20.917522,17.748957,15.147879,jack_in,42
20.60365,17.99523,14.64353,jack_in,42
8.291406,9.066875,19.644352,jack_in,42
8.44592,9.265629,19.357555,jack_in,42
36.266075,29.830065,16.221315,jack_in,42
34.045883,35.311077,16.617668,jack_in,42
15.97524,13.786801,22.320503,jack_in,42
14.511098,12.039874,18.223093,jack_in,42
14.059827,11.185142,18.584482,jack_in,42
10.930451,5.484229,18.625757,jack_in,42
8.997001,5.1632323,19.17679,jack_in,42
15.958827,14.121211,21.749119,jack_in,42
15.353542,15.199311,21.74805,jack_in,42
15.162626,15.24703,20.077877,jack_in,42
10.635561,8.564605,13.519752,jack_in,42
7.5362177,8.536813,18.433746,jack_in,42
7.8380933,8.205017,17.734287,jack_in,42
6.6038446,8.01976,20.289751,jack_in,42
6.962776,7.9233274,19.424643,jack_in,42
11.997512,12.496654,14.114561,jack_in,42
41.356583,26.97545,13.8098545,jack_in,42
40.44307,26.2374,13.899631,jack_in,42
21.006502,26.525948,12.171274,jack_in,42
21.133602,25.48636,12.2773695,jack_in,42
12.125154,9.527141,9.0836115,jack_in,42
9.959214,9.729892,8.717039,jack_in,42
11.348278,11.1130295,14.934534,jack_in,42
17.169107,19.54082,14.46388,jack_in,42
16.285765,17.837402,13.403359,jack_in,42
27.416643,23.988749,12.673249,jack_in,42
28.486887,23.91757,11.777711,jack_in,42
132.26251,120.856064,59.923206,jack_out,44
139.13252,133.19232,83.809204,jack_out,44
143.85254,140.42786,82.48251,jack_out,44
142.87405,146.12276,72.26909,jack_out,44
140.0812,140.5748,72.142136,jack_out,44
136.10042,140.12021,78.5658,jack_out,44
134.055,136.45116,87.281494,jack_out,44
133.64551,120.980705,99.023705,jack_out,44
137.6658,125.48722,96.3099,jack_out,44
144.5491,130.56297,96.63772,jack_out,44
149.62619,133.89607,116.054276,jack_out,44
149.56253,132.51212,92.646576,jack_out,44
148.86588,125.78497,105.71778,jack_out,44
145.81233,126.2406,95.89004,jack_out,44
143.53732,132.02122,91.23194,jack_out,44
138.66777,130.19897,98.22393,jack_out,44
140.3457,136.52544,102.5122,jack_out,44
125.82187,124.58987,83.674545,jack_out,44
139.94221,135.30634,82.0503,jack_out,44
144.75447,137.08836,97.32371,jack_out,44
145.29807,138.04858,86.12081,jack_out,44
149.30017,142.57822,79.96619,jack_out,44
141.72148,132.88297,96.690765,jack_out,44
140.63008,136.49925,90.633,jack_out,44
144.6932,139.24193,92.838646,jack_out,44
138.0014,129.8537,91.05689,jack_out,44
142.08957,135.27876,83.759346,jack_out,44
133.76744,123.44386,72.210365,jack_out,44
129.15317,121.9457,71.06896,jack_out,44
140.30438,121.769615,80.61996,jack_out,44
136.54816,128.44435,82.26898,jack_out,44
144.96223,134.82538,72.04647,jack_out,44
146.58119,128.82776,89.86484,jack_out,44
146.01416,128.1066,89.86333,jack_out,44
146.75089,126.395454,72.21347,jack_out,44
144.615,123.189705,73.234474,jack_out,44
134.37491,127.17782,74.23021,jack_out,44
135.96237,129.02911,74.85796,jack_out,44
134.60182,118.31715,69.8867,jack_out,44
141.84135,128.09045,86.08134,jack_out,44
144.45213,125.453,92.59219,jack_out,44
137.83928,128.25436,90.88486,jack_out,44
141.18779,131.6342,102.48205,jack_out,44
140.29472,127.95942,95.36985,jack_out,44
139.99953,126.153915,81.08431,jack_out,44
133.08969,123.66423,79.03144,jack_out,44
136.69737,115.37479,79.27973,jack_out,44
26.064615,19.932861,24.749151,jack_in,44
159.93626,95.48787,82.83595,jack_out,45
151.97002,123.21636,76.223976,jack_out,45
123.00241,131.63446,89.7001,jack_out,45
146.41946,138.7764,78.25782,jack_out,45
157.18883,157.45839,91.3431,jack_out,45
142.79143,147.22354,86.38342,jack_out,45
123.188736,140.30695,100.37794,jack_out,45
121.37024,146.33716,127.340904,jack_out,45
170.04686,166.55226,120.319756,jack_out,45
165.01035,166.95905,119.254166,jack_out,45
160.06949,167.01776,89.03316,jack_out,45
103.89726,165.41644,145.45401,jack_out,45
90.34669,161.06314,147.19897,jack_out,45
123.38064,138.1763,126.22394,jack_out,45
108.82501,148.82364,115.211555,jack_out,45
124.068085,131.00061,97.83278,jack_out,45
116.37507,146.99152,109.29059,jack_out,45
124.80159,148.6847,75.78917,jack_out,45
98.723656,158.65202,108.60181,jack_out,45
98.47178,154.41508,95.739746,jack_out,45
131.85991,118.65291,67.87693,jack_out,45
136.27036,141.79082,57.421314,jack_out,45
128.79094,149.72662,56.457108,jack_out,45
137.86105,151.05608,56.29676,jack_out,45
118.48663,148.46326,78.66502,jack_out,45
128.87294,149.01453,84.69612,jack_out,45
119.80673,151.24908,62.677406,jack_out,45
139.71382,126.12948,76.18414,jack_out,45
167.33241,83.992714,148.29352,jack_out,46
168.68858,95.97988,120.3726,jack_out,46
169.97826,99.94568,113.1663,jack_out,46
170.86513,118.14814,116.44734,jack_out,46
168.7075,122.70027,125.56126,jack_out,46
175.80782,110.453316,115.84913,jack_out,46
166.73213,118.71025,119.41256,jack_out,46
171.30424,111.32945,111.27025,jack_out,46
169.0102,124.3059,119.736435,jack_out,46
172.10883,106.99057,112.65847,jack_out,46
27.607737,35.080257,1.6555215,jack_in,46
94.994514,160.12547,132.35458,jack_out,46
170.14401,103.39234,115.21676,jack_out,46
163.13397,109.87554,127.45952,jack_out,46
157.69714,146.60625,87.29445,jack_out,46
148.2471,111.8631,105.54443,jack_out,46
153.91676,116.897095,104.661705,jack_out,46
158.54166,124.98203,114.10821,jack_out,46
157.56662,115.01979,116.91622,jack_out,46
164.33028,90.099625,124.333885,jack_out,46
173.7446,87.988014,114.61834,jack_out,46
162.3059,102.40087,122.63268,jack_out,46
170.10677,98.25479,115.11439,jack_out,46
162.54521,111.20994,115.67649,jack_out,46
152.14757,138.30981,126.18065,jack_out,46
133.39825,163.0092,91.02165,jack_out,46
77.83281,178.3882,73.141464,jack_out,47
135.57706,119.394485,67.58894,jack_out,47
116.942055,153.2246,56.167217,jack_out,47
130.9921,129.03056,88.74107,jack_out,47
111.51618,140.20355,55.77809,jack_out,47
15.140519,16.735542,14.983605,jack_in,47
20.285053,29.946983,22.499128,jack_in,48
16.947443,18.35308,24.77807,jack_in,48
10.152725,17.163206,21.70383,jack_in,48
15.263527,36.378494,22.989933,jack_in,48
23.08207,39.025757,22.226456,jack_in,48
9.068565,12.35885,24.8041,jack_in,48
11.773728,22.23475,21.554626,jack_in,48
32.31178,35.136272,21.7007,jack_in,48
17.910639,15.294707,22.955791,jack_in,48
13.0,15.838948,21.363106,jack_in,48
20.846603,22.621132,19.723394,jack_in,48
13.902232,13.608967,23.687294,jack_in,48
19.554842,12.149388,21.563622,jack_in,48
13.502211,9.73486,19.042116,jack_in,48
15.896467,10.4906435,18.137037,jack_in,48
16.777037,14.283775,17.117388,jack_in,48
29.854427,27.430916,23.707663,jack_in,48
18.330843,19.291569,23.009897,jack_in,48
20.030281,19.118536,21.378372,jack_in,48
9.083352,12.22945,16.916922,jack_in,48
11.098757,10.400568,21.974731,jack_in,48
36.782295,21.117418,21.490562,jack_in,48
12.957225,12.709623,20.045322,jack_in,48
14.561225,21.7991,21.550497,jack_in,48
13.061555,15.383579,23.220026,jack_in,48
20.845442,20.308899,23.885927,jack_in,48
18.599253,18.728722,24.768429,jack_in,48
23.758244,25.355139,20.350655,jack_in,48
10.956751,11.9823885,22.619987,jack_in,48
14.6247015,19.64491,23.14853,jack_in,48
22.788647,47.053947,23.695301,jack_in,48
15.809869,26.06404,23.246326,jack_in,48
10.529417,15.054269,24.78393,jack_in,48
152.25935,160.08905,73.88981,jack_out,48
17.274925,12.620339,22.448364,jack_in,48
8.956685,13.124419,24.821287,jack_in,48
9.153453,11.398949,22.526466,jack_in,48
160.24048,156.47824,64.06041,jack_out,49
123.109375,134.56842,60.316593,jack_out,49
31.271097,15.429419,21.546547,jack_in,49
122.86755,127.86242,61.372585,jack_out,49
164.1363,162.84644,64.37358,jack_out,49
162.35466,162.63896,64.591324,jack_out,49
167.42778,154.31146,65.643524,jack_out,49
147.68942,145.49243,65.029915,jack_out,49
163.63788,150.02187,61.612366,jack_out,49
37.25511,26.431408,19.883297,jack_in,49
148.65184,169.58575,70.95644,jack_out,49
164.30592,155.37198,68.00014,jack_out,49
166.80876,166.8688,66.33115,jack_out,49
161.40082,155.38412,69.94732,jack_out,49
156.48613,150.69421,67.93118,jack_out,49
132.86348,127.44255,59.205074,jack_out,49
150.7744,136.93361,59.545074,jack_out,49
144.46584,138.66545,67.97806,jack_out,49
